Date,Price,Open,High,Low,Vol.,Change %
30-Jun-14,79.811,80.075,80.125,79.8,24.94K,-0.34%
27-Jun-14,80.086,80.255,80.27,80.06,16.75K,-0.24%
26-Jun-14,80.279,80.255,80.44,80.19,19.95K,0.02%
25-Jun-14,80.265,80.385,80.41,80.14,27.80K,-0.16%
24-Jun-14,80.393,80.355,80.505,80.255,15.47K,0.07%
23-Jun-14,80.338,80.445,80.465,80.315,9.91K,-0.13%
20-Jun-14,80.441,80.37,80.575,80.28,13.79K,0.06%
19-Jun-14,80.396,80.47,80.52,80.24,25.78K,-0.34%
18-Jun-14,80.67,80.7,80.97,80.47,20.25K,-0.06%
17-Jun-14,80.716,80.555,80.76,80.485,10.82K,0.31%
16-Jun-14,80.468,80.64,80.71,80.505,1.33K,-0.23%
13-Jun-14,80.656,80.595,80.715,80.455,13.68K,0.08%
12-Jun-14,80.59,80.78,80.84,80.54,19.60K,-0.27%
11-Jun-14,80.809,80.835,80.915,80.695,25.40K,-0.05%
10-Jun-14,80.846,80.645,80.885,80.575,19.33K,0.20%
9-Jun-14,80.682,80.445,80.705,80.33,17.92K,0.32%
6-Jun-14,80.427,80.4,80.555,80.265,26.06K,0.03%
5-Jun-14,80.403,80.685,81.065,80.345,53.91K,-0.38%
4-Jun-14,80.706,80.6,80.715,80.51,13.36K,0.14%
3-Jun-14,80.593,80.69,80.715,80.475,13.46K,-0.12%
2-Jun-14,80.69,80.405,80.73,80.405,21.37K,0.36%
30-May-14,80.404,80.535,80.545,80.35,10.07K,-0.17%
29-May-14,80.54,80.61,80.61,80.4,12.37K,-0.10%
28-May-14,80.62,80.4,80.63,80.38,13.97K,0.27%
27-May-14,80.405,80.335,80.52,80.225,12.49K,-0.06%
26-May-14,80.45,80.45,80.485,80.295,2.50K,0.00%
23-May-14,80.45,80.295,80.49,80.285,10.91K,0.18%
22-May-14,80.305,80.135,80.335,80.125,10.92K,0.19%
21-May-14,80.15,80.075,80.37,79.94,17.89K,0.07%
20-May-14,80.093,80.08,80.17,80.055,7.93K,0.06%
19-May-14,80.048,80.11,80.11,79.935,10.52K,-0.07%
16-May-14,80.107,80.06,80.18,80.03,12.15K,0.05%
15-May-14,80.064,80.115,80.405,79.985,23.00K,-0.09%
14-May-14,80.135,80.17,80.185,80.05,15.35K,-0.10%
13-May-14,80.213,79.955,80.285,79.92,26.80K,0.31%
12-May-14,79.965,79.915,79.97,79.84,12.50K,0.00%
9-May-14,79.961,79.46,79.97,79.46,27.41K,0.70%
8-May-14,79.402,79.27,79.505,78.93,44.18K,0.20%
7-May-14,79.243,79.165,79.29,79.125,16.46K,0.15%
6-May-14,79.126,79.55,79.565,79.09,27.54K,-0.51%
5-May-14,79.53,79.56,79.58,79.485,8.13K,-0.04%
2-May-14,79.563,79.56,79.935,79.515,23.76K,-0.02%
1-May-14,79.579,79.57,79.605,79.48,7.32K,0.06%
30-Apr-14,79.532,79.865,80.02,79.51,21.87K,-0.44%
29-Apr-14,79.881,79.76,79.92,79.66,10.32K,0.15%
28-Apr-14,79.762,79.805,79.91,79.615,11.60K,-0.07%
25-Apr-14,79.818,79.845,79.88,79.735,8.59K,-0.07%
24-Apr-14,79.877,79.925,80.055,79.81,12.19K,-0.07%
23-Apr-14,79.935,79.98,80.005,79.77,13.26K,-0.08%
22-Apr-14,79.995,80.065,80.065,79.865,11.18K,-0.04%
21-Apr-14,80.03,79.94,80.06,79.865,7.59K,0.16%
17-Apr-14,79.903,79.87,79.95,79.65,7.53K,0.03%
16-Apr-14,79.883,79.895,79.955,79.715,10.73K,-0.01%
15-Apr-14,79.888,79.85,79.985,79.76,11.18K,0.10%
14-Apr-14,79.805,79.63,79.905,79.62,10.51K,0.35%
11-Apr-14,79.523,79.48,79.63,79.43,12.80K,0.09%
10-Apr-14,79.45,79.615,79.645,79.385,22.54K,-0.13%
9-Apr-14,79.553,79.875,79.955,79.535,20.31K,-0.35%
8-Apr-14,79.835,80.345,80.35,79.8,25.96K,-0.65%
7-Apr-14,80.355,80.57,80.595,80.31,10.47K,-0.27%
4-Apr-14,80.571,80.6,80.77,80.485,24.50K,-0.09%
3-Apr-14,80.64,80.38,80.685,80.24,40.19K,0.33%
2-Apr-14,80.372,80.245,80.435,80.15,15.83K,0.15%
1-Apr-14,80.249,80.255,80.285,80.125,10.64K,-0.01%
31-Mar-14,80.254,80.35,80.575,80.115,21.11K,-0.10%
28-Mar-14,80.335,80.295,80.4,80.205,12.67K,0.10%
27-Mar-14,80.252,80.165,80.35,80.1,15.61K,0.10%
26-Mar-14,80.169,80.12,80.29,80.06,11.94K,0.10%
25-Mar-14,80.088,80.085,80.42,80.005,17.64K,0.01%
24-Mar-14,80.079,80.27,80.45,79.9,18.28K,-0.23%
21-Mar-14,80.261,80.335,80.385,80.195,20.16K,-0.11%
20-Mar-14,80.353,80.18,80.505,80.055,28.09K,0.27%
19-Mar-14,80.133,79.52,80.25,79.49,25.76K,0.74%
18-Mar-14,79.544,79.515,79.675,79.425,16.75K,0.29%
17-Mar-14,79.311,79.425,79.555,79.33,1.43K,-0.16%
14-Mar-14,79.438,79.605,79.695,79.325,14.41K,-0.24%
13-Mar-14,79.626,79.64,79.695,79.275,26.54K,0.02%
12-Mar-14,79.612,79.8,79.85,79.55,33.36K,-0.15%
11-Mar-14,79.735,79.77,79.94,79.71,21.54K,-0.04%
10-Mar-14,79.769,79.685,79.83,79.635,19.69K,0.06%
7-Mar-14,79.722,79.675,79.855,79.44,26.14K,0.07%
6-Mar-14,79.665,80.12,80.21,79.59,35.47K,-0.56%
5-Mar-14,80.117,80.14,80.285,80.06,15.26K,-0.08%
4-Mar-14,80.183,80.1,80.22,79.925,15.66K,0.12%
3-Mar-14,80.09,79.855,80.11,79.78,22.93K,0.46%
28-Feb-14,79.72,80.28,80.325,79.7,30.16K,-0.73%
27-Feb-14,80.306,80.42,80.6,80.255,19.97K,-0.20%
26-Feb-14,80.463,80.16,80.555,80.125,22.71K,0.37%
25-Feb-14,80.165,80.255,80.295,80.05,16.55K,-0.07%
24-Feb-14,80.225,80.275,80.4,80.125,11.98K,-0.06%
21-Feb-14,80.27,80.355,80.44,80.205,13.85K,-0.06%
20-Feb-14,80.316,80.215,80.465,80.07,19.57K,0.16%
19-Feb-14,80.186,80.01,80.28,79.95,17.97K,0.17%
18-Feb-14,80.046,80.2,80.265,80,17.20K,-0.17%
17-Feb-14,80.179,80.16,80.205,79.99,4.07K,0.00%
14-Feb-14,80.179,80.35,80.36,80.105,17.48K,-0.25%
13-Feb-14,80.378,80.745,80.75,80.245,25.28K,-0.45%
12-Feb-14,80.741,80.705,80.915,80.57,18.61K,0.05%
11-Feb-14,80.704,80.61,80.745,80.51,24.07K,-0.03%
10-Feb-14,80.727,80.82,80.84,80.665,10.59K,-0.04%
7-Feb-14,80.758,80.965,81.095,80.63,20.86K,-0.30%
6-Feb-14,81.002,81.16,81.35,80.805,28.10K,-0.16%
5-Feb-14,81.129,81.215,81.345,80.82,24.51K,-0.12%
4-Feb-14,81.224,81.17,81.325,81.075,14.22K,0.14%
3-Feb-14,81.11,81.385,81.42,81.09,20.22K,-0.36%
31-Jan-14,81.403,81.175,81.44,81.08,23.50K,0.26%
30-Jan-14,81.193,80.64,81.245,80.635,24.07K,0.76%
29-Jan-14,80.581,80.71,80.9,80.515,22.06K,-0.09%
28-Jan-14,80.657,80.59,80.845,80.475,13.15K,0.06%
27-Jan-14,80.612,80.53,80.65,80.39,14.36K,0.09%
24-Jan-14,80.541,80.565,80.64,80.22,26.81K,0.02%
23-Jan-14,80.525,81.38,81.4,80.49,34.88K,-0.96%
22-Jan-14,81.305,81.175,81.335,81.075,15.00K,0.10%
21-Jan-14,81.226,81.305,81.525,81.145,25.59K,-0.17%
20-Jan-14,81.362,81.345,81.43,81.175,4.25K,0.00%
17-Jan-14,81.362,81.045,81.43,81.015,21.14K,0.42%
16-Jan-14,81.021,81.185,81.205,80.87,21.42K,-0.15%
15-Jan-14,81.144,80.755,81.255,80.75,23.12K,0.48%
14-Jan-14,80.756,80.67,80.79,80.54,13.17K,0.18%
13-Jan-14,80.611,80.745,80.855,80.56,18.58K,-0.18%
10-Jan-14,80.754,81.085,81.27,80.62,38.73K,-0.47%
9-Jan-14,81.135,81.215,81.33,80.985,28.07K,-0.03%
8-Jan-14,81.162,81.065,81.335,80.98,38.07K,0.22%
7-Jan-14,80.98,80.86,81.105,80.755,24.80K,0.22%
6-Jan-14,80.806,81,81.08,80.69,24.67K,-0.18%
3-Jan-14,80.955,80.765,81.06,80.64,19.02K,0.21%
2-Jan-14,80.788,80.43,80.865,80.43,22.42K,0.62%
1-Jan-14,80.29,80.29,80.29,80.29,-,0.13%
31-Dec-13,80.189,80.105,80.35,80.09,6.60K,0.08%
30-Dec-13,80.122,80.415,80.58,80.055,14.14K,-0.52%
27-Dec-13,80.538,80.6,80.61,79.82,25.25K,-0.14%
26-Dec-13,80.653,80.675,80.71,80.595,7.23K,-0.03%
24-Dec-13,80.674,80.655,80.78,80.63,5.61K,0.07%
23-Dec-13,80.617,80.75,80.75,80.46,18.04K,-0.16%
20-Dec-13,80.75,80.89,81.005,80.56,23.82K,-0.05%
19-Dec-13,80.788,80.675,80.835,80.62,21.72K,0.67%
18-Dec-13,80.248,80.21,80.715,79.5,35.10K,0.04%
17-Dec-13,80.214,80.275,80.445,80.135,12.53K,0.21%
16-Dec-13,80.045,80.165,80.175,79.92,1.09K,-0.22%
13-Dec-13,80.22,80.22,80.42,80.15,12.71K,0.01%
12-Dec-13,80.208,79.965,80.25,79.85,22.43K,0.40%
11-Dec-13,79.89,79.99,80.055,79.755,29.72K,-0.09%
10-Dec-13,79.964,80.155,80.16,79.835,24.11K,-0.22%
9-Dec-13,80.14,80.23,80.33,80.12,15.63K,-0.22%
6-Dec-13,80.315,80.305,80.64,80.22,22.55K,0.09%
5-Dec-13,80.241,80.675,80.845,80.23,33.75K,-0.48%
4-Dec-13,80.628,80.675,80.93,80.545,23.06K,0.01%
3-Dec-13,80.618,80.95,81.015,80.51,17.51K,-0.40%
2-Dec-13,80.942,80.685,80.99,80.51,19.88K,0.35%
29-Nov-13,80.657,80.565,80.695,80.495,9.81K,-0.11%
28-Nov-13,80.747,80.745,80.755,80.555,2.84K,0.00%
27-Nov-13,80.747,80.69,80.815,80.5,16.93K,0.14%
26-Nov-13,80.638,80.83,80.94,80.62,21.77K,-0.40%
25-Nov-13,80.963,80.72,81.06,80.67,14.88K,0.27%
22-Nov-13,80.742,81.04,81.135,80.685,14.67K,-0.46%
21-Nov-13,81.117,81.19,81.335,81,17.61K,-0.07%
20-Nov-13,81.172,80.62,81.2,80.56,31.44K,0.53%
19-Nov-13,80.744,80.74,80.875,80.605,14.42K,-0.10%
18-Nov-13,80.826,80.875,80.965,80.6,13.75K,-0.09%
15-Nov-13,80.898,81.11,81.21,80.835,14.95K,-0.23%
14-Nov-13,81.086,80.865,81.27,80.855,18.55K,0.13%
13-Nov-13,80.983,81.22,81.35,80.8,20.98K,-0.33%
12-Nov-13,81.252,81.19,81.545,81.08,21.32K,0.06%
11-Nov-13,81.2,81.38,81.42,81.13,15.26K,-0.23%
8-Nov-13,81.387,80.955,81.58,80.79,32.56K,0.66%
7-Nov-13,80.854,80.625,81.565,80.52,42.95K,0.37%
6-Nov-13,80.559,80.785,80.8,80.455,14.70K,-0.28%
5-Nov-13,80.787,80.63,80.895,80.575,15.13K,0.18%
4-Nov-13,80.64,80.81,81.025,80.61,17.47K,-0.21%
1-Nov-13,80.81,80.33,80.87,80.32,31.32K,0.68%
31-Oct-13,80.263,79.82,80.355,79.74,26.16K,0.53%
30-Oct-13,79.837,79.7,79.975,79.485,16.31K,0.21%
29-Oct-13,79.67,79.385,79.74,79.34,18.07K,0.46%
28-Oct-13,79.306,79.3,79.445,79.205,10.85K,0.08%
25-Oct-13,79.246,79.255,79.38,79.06,11.62K,0.00%
24-Oct-13,79.245,79.355,79.375,79.135,13.68K,-0.11%
23-Oct-13,79.329,79.31,79.44,79.19,13.44K,0.05%
22-Oct-13,79.29,79.785,79.86,79.235,20.37K,-0.58%
21-Oct-13,79.751,79.73,79.875,79.68,11.06K,0.03%
18-Oct-13,79.727,79.77,79.82,79.55,12.86K,0.01%
17-Oct-13,79.718,80.635,80.65,79.68,26.22K,-1.05%
16-Oct-13,80.563,80.585,80.85,80.37,18.32K,0.00%
15-Oct-13,80.561,80.445,80.8,80.34,25.39K,0.31%
14-Oct-13,80.311,80.385,80.475,80.2,10.07K,-0.18%
11-Oct-13,80.452,80.58,80.625,80.34,14.42K,-0.08%
10-Oct-13,80.517,80.5,80.685,80.395,16.00K,0.06%
9-Oct-13,80.466,79.97,80.865,79.95,29.22K,0.42%
8-Oct-13,80.132,80,80.17,79.915,15.81K,0.13%
7-Oct-13,80.026,80.2,80.235,79.97,13.14K,-0.24%
4-Oct-13,80.22,79.85,80.285,79.78,14.31K,0.47%
3-Oct-13,79.846,79.935,80.02,79.72,15.64K,-0.18%
2-Oct-13,79.989,80.29,80.38,79.875,20.80K,-0.33%
1-Oct-13,80.25,80.35,80.41,79.955,28.64K,-0.09%
30-Sep-13,80.323,80.46,80.49,80.115,16.35K,-0.07%
27-Sep-13,80.377,80.65,80.7,80.205,17.03K,-0.32%
26-Sep-13,80.638,80.485,80.76,80.405,17.85K,0.24%
25-Sep-13,80.443,80.69,80.74,80.395,19.24K,-0.31%
24-Sep-13,80.69,80.57,80.745,80.52,15.62K,0.15%
23-Sep-13,80.571,80.47,80.645,80.395,14.78K,0.03%
20-Sep-13,80.549,80.45,80.685,80.405,22.69K,0.09%
19-Sep-13,80.48,80.285,80.56,80.155,36.22K,0.14%
18-Sep-13,80.367,81.3,81.37,80.17,48.16K,-1.14%
17-Sep-13,81.295,81.42,81.505,81.245,13.01K,0.28%
16-Sep-13,81.072,81.16,81.19,81.005,0.61K,-0.46%
13-Sep-13,81.448,81.535,81.73,81.415,16.04K,-0.05%
12-Sep-13,81.491,81.49,81.74,81.35,20.72K,-0.04%
11-Sep-13,81.522,81.83,81.94,81.455,43.84K,-0.36%
10-Sep-13,81.819,81.835,81.985,81.73,29.33K,0.03%
9-Sep-13,81.796,82.25,82.33,81.685,31.87K,-0.45%
6-Sep-13,82.167,82.67,82.7,81.935,39.06K,-0.61%
5-Sep-13,82.668,82.225,82.71,82.1,44.64K,0.56%
4-Sep-13,82.205,82.405,82.47,82.105,22.10K,-0.24%
3-Sep-13,82.401,82.35,82.78,82.28,31.78K,0.32%
2-Sep-13,82.142,82.12,82.36,82.065,9.81K,0.00%
30-Aug-13,82.142,82.025,82.325,81.93,27.16K,0.17%
29-Aug-13,82.003,81.5,82.27,81.42,41.84K,0.66%
28-Aug-13,81.465,81.165,81.64,81.135,31.64K,0.33%
27-Aug-13,81.2,81.385,81.615,81.14,34.09K,-0.30%
26-Aug-13,81.441,81.4,81.555,81.305,16.70K,0.06%
23-Aug-13,81.392,81.545,81.7,81.245,30.45K,-0.17%
22-Aug-13,81.531,81.45,81.95,81.41,34.23K,0.38%
21-Aug-13,81.223,80.945,81.55,80.925,37.47K,0.36%
20-Aug-13,80.934,81.315,81.38,80.77,30.89K,-0.40%
19-Aug-13,81.26,81.32,81.415,81.17,21.27K,-0.04%
16-Aug-13,81.293,81.175,81.44,81.065,25.75K,0.11%
15-Aug-13,81.207,81.675,81.995,81.115,38.71K,-0.67%
14-Aug-13,81.758,81.795,81.905,81.66,20.07K,-0.07%
13-Aug-13,81.815,81.515,81.925,81.435,26.37K,0.54%
12-Aug-13,81.374,81.195,81.55,81.11,21.12K,0.25%
9-Aug-13,81.17,81.1,81.225,80.97,18.62K,0.18%
8-Aug-13,81.027,81.325,81.395,80.895,36.43K,-0.36%
7-Aug-13,81.323,81.625,81.88,81.27,39.51K,-0.41%
6-Aug-13,81.658,81.93,82.015,81.56,28.73K,-0.34%
5-Aug-13,81.936,82.01,82.16,81.81,24.48K,-0.05%
2-Aug-13,81.978,82.43,82.61,81.9,43.03K,-0.54%
1-Aug-13,82.427,81.76,82.495,81.69,44.85K,1.09%
31-Jul-13,81.539,81.93,82.295,81.48,62.80K,-0.46%
30-Jul-13,81.919,81.805,82.09,81.69,34.46K,0.19%
29-Jul-13,81.763,81.775,81.935,81.61,27.24K,0.00%
26-Jul-13,81.764,81.88,81.92,81.64,25.30K,-0.35%
25-Jul-13,82.053,82.45,82.5,81.71,26.39K,-0.42%
24-Jul-13,82.4,82.12,82.515,82.02,34.34K,0.44%
23-Jul-13,82.04,82.27,82.47,82.01,25.19K,-0.34%
22-Jul-13,82.317,82.7,82.74,82.13,31.66K,-0.48%
19-Jul-13,82.711,82.91,83.06,82.62,21.30K,-0.29%
18-Jul-13,82.955,82.82,83.16,82.76,25.50K,0.14%
17-Jul-13,82.84,82.685,83.055,82.475,52.42K,0.25%
16-Jul-13,82.637,83.245,83.27,82.525,32.23K,-0.67%
15-Jul-13,83.196,83.115,83.62,83.035,27.75K,0.04%
12-Jul-13,83.163,82.93,83.4,82.885,32.22K,0.30%
11-Jul-13,82.915,82.87,83.425,82.6,52.53K,-1.57%
10-Jul-13,84.234,84.875,84.925,83.64,51.06K,-0.65%
9-Jul-13,84.781,84.485,84.965,84.31,41.45K,0.43%
8-Jul-13,84.414,84.83,84.835,84.355,31.40K,-0.32%
5-Jul-13,84.689,84.125,84.93,84.065,50.50K,1.48%
4-Jul-13,83.451,83.36,84.155,83.335,14.54K,0.00%
3-Jul-13,83.451,83.79,83.935,83.275,33.94K,-0.37%
2-Jul-13,83.764,83.205,83.835,83.17,31.75K,0.61%
1-Jul-13,83.253,83.41,83.47,83.175,25.01K,-0.15%
28-Jun-13,83.376,83.235,83.595,82.975,35.53K,0.27%
27-Jun-13,83.152,83.13,83.43,83.015,30.55K,-0.09%
26-Jun-13,83.228,82.92,83.275,82.735,29.40K,0.52%
25-Jun-13,82.8,82.58,82.95,82.44,38.00K,0.20%
24-Jun-13,82.633,82.71,83.05,82.525,42.42K,0.14%
21-Jun-13,82.517,81.91,82.745,81.765,53.83K,0.51%
20-Jun-13,82.096,81.555,82.32,81.44,58.00K,0.61%
19-Jun-13,81.595,80.86,81.665,80.615,47.80K,1.05%
18-Jun-13,80.749,80.81,81.155,80.71,43.94K,0.02%
17-Jun-13,80.733,80.64,80.805,80.63,0.79K,0.10%
14-Jun-13,80.65,80.755,81,80.595,14.58K,-0.11%
13-Jun-13,80.742,80.865,80.98,80.505,28.56K,-0.25%
12-Jun-13,80.946,81.1,81.31,80.745,66.88K,-0.20%
11-Jun-13,81.11,81.72,81.75,81.025,59.58K,-0.66%
10-Jun-13,81.651,81.8,82.09,81.59,54.89K,-0.01%
7-Jun-13,81.66,81.585,81.855,81.08,74.33K,0.15%
6-Jun-13,81.537,82.605,82.69,81.065,106.68K,-1.30%
5-Jun-13,82.612,82.855,82.91,82.505,42.71K,-0.23%
4-Jun-13,82.802,82.73,83,82.63,25.27K,0.14%
3-Jun-13,82.688,83.355,83.415,82.455,50.02K,-0.85%
31-May-13,83.401,83.1,83.65,83.05,40.09K,0.40%
30-May-13,83.067,83.605,83.765,83.01,50.61K,-0.76%
29-May-13,83.705,84.385,84.43,83.54,47.18K,-0.55%
28-May-13,84.172,83.725,84.365,83.705,39.15K,0.49%
27-May-13,83.758,83.695,83.76,83.565,4.03K,0.00%
24-May-13,83.758,83.92,84.02,83.5,39.61K,-0.05%
23-May-13,83.803,84.435,84.595,83.665,61.59K,-0.78%
22-May-13,84.459,83.865,84.51,83.52,70.88K,0.60%
21-May-13,83.955,83.885,84.3,83.735,42.61K,0.13%
20-May-13,83.842,84.24,84.4,83.8,34.69K,-0.65%
17-May-13,84.387,83.88,84.515,83.865,47.33K,0.79%
16-May-13,83.722,83.89,84.125,83.57,40.06K,-0.28%
15-May-13,83.961,83.72,84.22,83.68,41.08K,0.30%
14-May-13,83.713,83.245,83.835,83.045,44.35K,0.42%
13-May-13,83.365,83.265,83.455,83.15,21.77K,0.16%
10-May-13,83.231,82.815,83.52,82.765,45.85K,0.43%
9-May-13,82.875,81.965,82.915,81.835,34.97K,1.13%
8-May-13,81.951,82.365,82.4,81.78,25.10K,-0.47%
7-May-13,82.335,82.38,82.425,82.12,18.35K,-0.05%
6-May-13,82.378,82.14,82.475,82.04,20.04K,0.22%
3-May-13,82.195,82.29,82.61,81.835,41.77K,-0.11%
2-May-13,82.282,81.64,82.415,81.54,43.07K,0.93%
1-May-13,81.522,81.74,81.78,81.37,24.79K,-0.35%
30-Apr-13,81.807,82.225,82.355,81.64,34.63K,-0.48%
29-Apr-13,82.202,82.445,82.52,82.1,22.78K,-0.45%
26-Apr-13,82.571,82.895,82.905,82.46,25.97K,-0.32%
25-Apr-13,82.84,83.03,83.055,82.485,30.93K,-0.22%
24-Apr-13,83.026,83.21,83.325,82.965,24.95K,-0.19%
23-Apr-13,83.186,82.765,83.2,82.65,28.99K,0.44%
22-Apr-13,82.824,82.835,83.045,82.735,29.89K,-0.03%
19-Apr-13,82.846,82.67,82.895,82.4,30.43K,0.20%
18-Apr-13,82.681,82.735,82.755,82.46,24.10K,-0.13%
17-Apr-13,82.791,81.895,82.815,81.89,51.70K,1.18%
16-Apr-13,81.823,82.395,82.62,81.78,42.10K,-0.83%
15-Apr-13,82.507,82.19,82.545,82.19,30.02K,0.12%
12-Apr-13,82.406,82.295,82.585,82.14,25.29K,0.10%
11-Apr-13,82.325,82.65,82.68,82.14,27.95K,-0.37%
10-Apr-13,82.634,82.485,82.675,82.32,24.75K,0.27%
9-Apr-13,82.414,82.78,82.82,82.375,21.87K,-0.55%
8-Apr-13,82.869,82.75,82.955,82.605,19.37K,0.32%
5-Apr-13,82.603,82.88,83.01,82.31,30.71K,-0.23%
4-Apr-13,82.795,82.84,83.66,82.74,43.46K,-0.08%
3-Apr-13,82.861,83.075,83.245,82.77,20.05K,-0.28%
2-Apr-13,83.092,82.87,83.13,82.645,16.80K,0.23%
1-Apr-13,82.899,83.175,83.365,82.81,12.02K,-0.33%
28-Mar-13,83.175,83.42,83.46,83.02,20.73K,-0.28%
27-Mar-13,83.411,83.04,83.52,83.01,28.79K,0.44%
26-Mar-13,83.048,83.02,83.165,82.88,19.34K,0.06%
25-Mar-13,82.995,82.61,83.11,81.83,30.09K,0.56%
22-Mar-13,82.529,82.96,82.985,82.435,27.12K,-0.45%
21-Mar-13,82.905,83,83.185,82.835,22.59K,-0.05%
20-Mar-13,82.948,83.24,83.245,82.725,30.49K,-0.32%
19-Mar-13,83.211,82.935,83.315,82.83,32.72K,0.77%
18-Mar-13,82.574,82.68,82.83,82.545,0.68K,0.39%
15-Mar-13,82.256,82.53,82.605,82.06,15.35K,-0.44%
14-Mar-13,82.623,82.915,83.18,82.44,36.80K,-0.34%
13-Mar-13,82.902,82.575,83.07,82.35,50.33K,0.37%
12-Mar-13,82.595,82.675,82.815,82.425,30.03K,0.02%
11-Mar-13,82.58,82.76,82.885,82.53,31.26K,-0.18%
8-Mar-13,82.731,82.165,82.945,82.105,39.05K,0.74%
7-Mar-13,82.123,82.615,82.62,81.995,35.17K,-0.47%
6-Mar-13,82.507,82.02,82.64,81.975,26.04K,0.44%
5-Mar-13,82.147,82.21,82.3,81.955,25.02K,-0.13%
4-Mar-13,82.255,82.355,82.53,82.23,19.76K,-0.13%
1-Mar-13,82.358,82.01,82.58,81.85,34.83K,0.43%
28-Feb-13,82.003,81.605,82.075,81.535,27.99K,0.41%
27-Feb-13,81.672,81.94,81.985,81.555,38.85K,-0.33%
26-Feb-13,81.94,81.93,82.035,81.63,46.51K,0.20%
25-Feb-13,81.777,81.705,82.005,81.165,50.84K,0.24%
22-Feb-13,81.585,81.485,81.7,81.26,33.31K,0.04%
21-Feb-13,81.551,81.175,81.625,81.125,39.69K,0.49%
20-Feb-13,81.155,80.46,81.23,80.35,40.94K,0.76%
19-Feb-13,80.545,80.745,80.765,80.505,15.64K,-0.04%
18-Feb-13,80.576,80.7,80.83,80.605,9.34K,0.00%
15-Feb-13,80.576,80.48,80.675,80.305,19.40K,0.05%
14-Feb-13,80.538,80.18,80.71,80.145,34.17K,0.46%
13-Feb-13,80.167,80.1,80.255,79.915,28.47K,0.00%
12-Feb-13,80.163,80.415,80.59,79.99,27.87K,-0.28%
11-Feb-13,80.389,80.275,80.475,80.17,29.30K,0.09%
8-Feb-13,80.316,80.3,80.35,80.01,25.10K,0.07%
7-Feb-13,80.257,79.805,80.345,79.58,46.43K,0.61%
6-Feb-13,79.767,79.555,79.93,79.53,25.29K,0.29%
5-Feb-13,79.533,79.65,79.815,79.49,31.43K,-0.05%
4-Feb-13,79.573,79.175,79.64,79.17,27.26K,0.55%
1-Feb-13,79.135,79.14,79.325,78.915,43.79K,-0.11%
31-Jan-13,79.226,79.275,79.4,79.16,30.05K,-0.13%
30-Jan-13,79.326,79.625,79.665,79.21,35.29K,-0.37%
29-Jan-13,79.624,79.85,79.935,79.575,21.06K,-0.31%
28-Jan-13,79.868,79.84,79.995,79.785,19.55K,0.06%
25-Jan-13,79.82,80.08,80.175,79.745,28.05K,-0.23%
24-Jan-13,80.007,80.05,80.225,79.925,18.94K,0.02%
23-Jan-13,79.99,79.94,80.22,79.765,18.76K,0.02%
22-Jan-13,79.973,80.185,80.19,79.785,24.74K,-0.18%
21-Jan-13,80.116,80.16,80.185,79.995,9.90K,0.00%
18-Jan-13,80.116,79.76,80.275,79.71,26.10K,0.51%
17-Jan-13,79.711,79.8,79.95,79.615,25.25K,-0.18%
16-Jan-13,79.854,79.765,79.95,79.66,21.23K,0.03%
15-Jan-13,79.832,79.54,79.94,79.435,33.21K,0.37%
14-Jan-13,79.54,79.535,79.71,79.405,25.94K,-0.09%
11-Jan-13,79.611,79.86,79.93,79.49,30.22K,-0.26%
10-Jan-13,79.817,80.75,80.79,79.745,38.46K,-1.07%
9-Jan-13,80.677,80.51,80.75,80.45,27.72K,0.29%
8-Jan-13,80.445,80.31,80.57,80.22,15.52K,0.09%
7-Jan-13,80.369,80.61,80.8,80.335,36.59K,-0.30%
4-Jan-13,80.61,80.77,80.995,80.52,40.39K,0.12%
3-Jan-13,80.515,79.93,80.595,79.92,33.63K,0.71%
2-Jan-13,79.948,79.62,80.03,79.46,18.90K,0.10%
31-Dec-12,79.871,79.735,79.96,79.69,11.78K,0.11%
28-Dec-12,79.785,79.725,80.05,79.685,15.29K,0.08%
27-Dec-12,79.719,79.64,79.89,79.42,15.35K,0.02%
26-Dec-12,79.704,79.735,79.81,79.47,9.97K,-0.05%
24-Dec-12,79.745,79.7,79.8,79.445,8.26K,0.04%
21-Dec-12,79.712,79.375,79.735,79.34,22.72K,0.51%
20-Dec-12,79.31,79.405,79.43,79.065,21.97K,0.00%
19-Dec-12,79.313,79.38,79.405,79.015,31.55K,-0.09%
18-Dec-12,79.387,79.62,79.65,79.29,21.58K,-0.16%
17-Dec-12,79.513,79.59,79.675,79.49,2.24K,-0.06%
14-Dec-12,79.56,79.955,79.97,79.495,13.37K,-0.44%
13-Dec-12,79.913,79.9,80.035,79.785,19.36K,0.13%
12-Dec-12,79.81,80.07,80.11,79.365,45.36K,-0.30%
11-Dec-12,80.054,80.32,80.37,80,17.27K,-0.34%
10-Dec-12,80.33,80.54,80.57,80.27,19.74K,-0.09%
7-Dec-12,80.402,80.27,80.975,80.225,32.25K,0.19%
6-Dec-12,80.253,79.865,80.32,79.725,25.64K,0.61%
5-Dec-12,79.764,79.62,79.845,79.565,17.87K,0.16%
4-Dec-12,79.634,79.885,79.92,79.59,21.33K,-0.30%
3-Dec-12,79.872,80.195,80.215,79.78,23.56K,-0.36%
30-Nov-12,80.163,80.195,80.34,80.03,15.93K,-0.06%
29-Nov-12,80.209,80.32,80.365,80.025,19.82K,-0.18%
