Date,Price,Open,High,Low,Vol.,Change %
8-Mar-16,"37,427","37,500","38,150","37,360",21.57K,-0.38%
7-Mar-16,"37,569","37,922","38,180","37,402",11.24K,2.03%
4-Mar-16,"36,821","36,594","37,230","36,553",0.09K,1.42%
3-Mar-16,"36,304","35,967","36,370","35,736",0.26K,0.70%
2-Mar-16,"36,051","35,680","36,151","35,680",0.39K,1.21%
1-Mar-16,"35,621","36,250","36,475","35,583",1.95K,-1.27%
29-Feb-16,"36,081","36,103","36,274","35,910",13.49K,-0.47%
26-Feb-16,"36,250","37,105","37,117","36,145",23.65K,-2.57%
25-Feb-16,"37,207","37,171","37,444","36,860",19.79K,-0.06%
24-Feb-16,"37,230","37,279","37,923","36,988",25.20K,0.15%
23-Feb-16,"37,176","36,980","37,333","36,925",17.24K,0.53%
22-Feb-16,"36,981","37,115","37,136","36,392",21.40K,-1.43%
19-Feb-16,"37,517","37,483","37,750","37,302",18.16K,-0.01%
18-Feb-16,"37,522","37,130","37,582","36,968",14.84K,0.87%
17-Feb-16,"37,197","37,350","37,406","36,933",15.93K,-0.06%
16-Feb-16,"37,219","36,900","37,470","36,777",20.73K,0.35%
15-Feb-16,"37,088","37,620","37,620","36,826",16.98K,-2.36%
12-Feb-16,"37,984","38,085","38,241","37,771",15.83K,-0.79%
11-Feb-16,"38,288","36,936","38,800","36,936",36.45K,4.10%
10-Feb-16,"36,780","37,100","37,100","36,425",22.64K,-1.26%
9-Feb-16,"37,248","37,227","37,345","36,886",20.48K,0.33%
8-Feb-16,"37,127","36,113","37,280","36,007",29.56K,3.69%
5-Feb-16,"35,806","35,866","36,093","35,526",23.10K,-0.06%
4-Feb-16,"35,829","35,599","35,995","35,541",17.84K,0.27%
3-Feb-16,"35,732","34,915","35,790","34,852",26.10K,2.66%
2-Feb-16,"34,805","34,807","35,100","34,704",14.89K,-0.19%
1-Feb-16,"34,870","34,789","35,052","34,617",16.08K,0.35%
29-Jan-16,"34,750","34,822","34,855","34,516",15.96K,-0.16%
28-Jan-16,"34,806","35,310","35,363","34,500",21.66K,-1.39%
27-Jan-16,"35,296","34,964","35,418","34,964",18.11K,1.78%
25-Jan-16,"34,679","34,277","34,800","34,277",19.29K,1.17%
22-Jan-16,"34,277","34,292","34,870","34,225",20.18K,-0.28%
21-Jan-16,"34,374","34,601","34,739","34,021",24.64K,-0.91%
20-Jan-16,"34,689","34,380","34,832","34,334",23.82K,0.76%
19-Jan-16,"34,428","34,090","34,489","33,962",22.84K,0.97%
18-Jan-16,"34,096","34,083","34,149","33,842",10.73K,0.12%
15-Jan-16,"34,054","33,738","34,489","33,670",25.01K,1.24%
14-Jan-16,"33,638","34,175","34,320","33,579",24.59K,-1.56%
13-Jan-16,"34,171","33,386","34,231","33,325",27.33K,2.34%
12-Jan-16,"33,389","33,583","33,650","33,313",20.30K,-0.82%
11-Jan-16,"33,664","33,900","33,970","33,530",16.83K,-0.47%
8-Jan-16,"33,824","34,400","34,400","33,706",25.33K,-2.05%
7-Jan-16,"34,531","33,825","34,589","33,639",32.57K,2.24%
6-Jan-16,"33,774","33,691","34,125","33,625",29.24K,0.32%
5-Jan-16,"33,666","33,600","33,900","33,543",21.01K,0.40%
4-Jan-16,"33,533","33,364","34,164","33,364",34.34K,0.59%
1-Jan-16,"33,335","33,399","33,411","33,233",2.64K,0.11%
31-Dec-15,"33,299","33,543","33,566","33,173",13.27K,-0.27%
30-Dec-15,"33,390","33,656","33,696","33,217",18.83K,-0.50%
29-Dec-15,"33,558","33,645","33,800","33,513",17.52K,0.32%
28-Dec-15,"33,451","34,222","34,236","33,421",21.35K,-2.60%
24-Dec-15,"34,345","34,237","34,399","34,173",7.30K,0.38%
23-Dec-15,"34,215","34,175","34,338","34,065",15.20K,-0.21%
22-Dec-15,"34,286","34,224","34,531","34,140",16.37K,-0.04%
21-Dec-15,"34,301","34,033","34,350","33,874",22.72K,1.08%
18-Dec-15,"33,933","33,182","34,146","33,115",24.45K,2.30%
17-Dec-15,"33,170","34,159","34,159","33,030",28.44K,-3.58%
16-Dec-15,"34,400","33,629","34,460","33,502",23.21K,2.40%
15-Dec-15,"33,593","33,433","33,645","33,335",17.78K,0.32%
14-Dec-15,"33,487","33,917","33,950","33,380",19.06K,-1.46%
11-Dec-15,"33,983","34,151","34,292","33,626",22.20K,-0.68%
10-Dec-15,"34,215","34,396","34,496","34,190",14.15K,-0.84%
9-Dec-15,"34,506","34,374","34,799","34,301",18.72K,0.39%
8-Dec-15,"34,373","34,725","34,725","34,225",18.89K,-1.14%
7-Dec-15,"34,771","35,136","35,359","34,750",16.12K,1.01%
4-Dec-15,"34,424","33,600","34,490","33,521",0.16K,2.83%
3-Dec-15,"33,477","33,185","33,621","33,102",0.18K,0.75%
2-Dec-15,"33,228","33,413","33,615","33,200",0.46K,-0.21%
1-Dec-15,"33,299","33,597","33,763","33,256",3.74K,-0.54%
30-Nov-15,"33,480","33,641","33,779","33,412",15.41K,-0.66%
27-Nov-15,"33,701","33,900","33,962","33,511",18.24K,-1.11%
26-Nov-15,"34,081","33,885","34,324","33,873",14.68K,0.79%
25-Nov-15,"33,814","33,725","33,864","33,484",11.49K,-0.22%
24-Nov-15,"33,889","33,643","33,997","33,566",17.40K,0.84%
23-Nov-15,"33,608","33,465","33,799","33,152",21.46K,0.06%
20-Nov-15,"33,589","33,812","34,162","33,474",21.37K,-0.71%
19-Nov-15,"33,830","33,744","34,178","33,582",19.76K,0.80%
18-Nov-15,"33,562","33,600","33,845","33,400",14.51K,-0.43%
17-Nov-15,"33,707","33,827","33,868","33,475",18.70K,-0.26%
16-Nov-15,"33,796","34,000","34,299","33,773",17.94K,-0.14%
13-Nov-15,"33,845","33,896","34,188","33,753",14.44K,-0.13%
12-Nov-15,"33,889","34,173","34,450","33,751",15.12K,-0.88%
11-Nov-15,"34,190","34,248","34,270","34,160",2.21K,-0.24%
10-Nov-15,"34,272","34,591","34,627","34,034",18.82K,-0.81%
9-Nov-15,"34,552","35,081","35,165","34,500",14.42K,-1.03%
6-Nov-15,"34,910","35,401","35,550","34,870",19.71K,-1.66%
5-Nov-15,"35,500","35,506","35,595","35,272",16.96K,-0.01%
4-Nov-15,"35,504","35,962","35,965","35,478",19.37K,-0.82%
3-Nov-15,"35,799","36,210","36,280","35,765",19.98K,-1.08%
2-Nov-15,"36,191","36,425","36,460","35,951",19.84K,-0.82%
30-Oct-15,"36,490","36,589","36,589","36,343",18.17K,-0.15%
29-Oct-15,"36,544","37,810","37,810","36,466",36.55K,-3.40%
28-Oct-15,"37,832","37,127","37,975","37,095",24.95K,2.07%
27-Oct-15,"37,064","36,900","37,145","36,853",14.47K,0.12%
26-Oct-15,"37,018","36,922","37,175","36,865",14.55K,0.21%
23-Oct-15,"36,942","36,956","37,385","36,662",25.36K,0.06%
22-Oct-15,"36,920","36,825","37,070","36,764",10.37K,0.34%
21-Oct-15,"36,794","37,087","37,105","36,621",17.08K,-0.67%
20-Oct-15,"37,042","36,850","37,190","36,773",21.31K,0.28%
19-Oct-15,"36,938","37,175","37,175","36,727",18.63K,-1.20%
16-Oct-15,"37,387","37,442","37,535","37,135",16.36K,-0.34%
15-Oct-15,"37,513","37,566","37,669","37,068",22.74K,-0.17%
14-Oct-15,"37,575","37,419","37,653","36,953",25.15K,0.81%
13-Oct-15,"37,272","36,834","37,420","36,649",22.44K,0.79%
12-Oct-15,"36,981","36,890","37,419","36,870",21.39K,0.40%
9-Oct-15,"36,833","36,771","37,339","36,700",24.46K,-0.11%
8-Oct-15,"36,875","37,120","37,120","36,150",29.77K,-1.67%
7-Oct-15,"37,501","37,376","37,587","37,043",26.86K,0.45%
6-Oct-15,"37,333","36,658","37,719","36,622",34.59K,1.61%
5-Oct-15,"36,741","34,800","36,855","34,800",47.48K,6.36%
1-Oct-15,"34,544","34,645","34,877","34,404",23.54K,-0.01%
30-Sep-15,"34,547","34,858","34,999","34,427",29.84K,-1.17%
29-Sep-15,"34,955","35,075","35,229","34,705",22.83K,-0.16%
28-Sep-15,"35,011","35,970","36,013","34,815",28.02K,-2.94%
25-Sep-15,"36,072","35,998","36,287","35,775",13.04K,-0.39%
24-Sep-15,"36,215","35,502","36,384","35,375",22.52K,2.16%
23-Sep-15,"35,450","35,279","35,630","35,163",17.16K,0.52%
22-Sep-15,"35,267","36,033","36,148","35,186",25.83K,-2.50%
21-Sep-15,"36,172","36,000","36,247","35,872",14.89K,0.26%
18-Sep-15,"36,077","35,990","36,690","35,855",28.00K,0.40%
17-Sep-15,"35,932","35,612","36,049","35,509",14.24K,0.43%
16-Sep-15,"35,779","34,648","35,850","34,580",27.81K,3.33%
15-Sep-15,"34,625","34,701","34,765","34,451",13.91K,-0.25%
14-Sep-15,"34,713","35,158","35,173","34,630",14.71K,-0.75%
11-Sep-15,"34,975","35,488","35,535","34,551",23.74K,-1.15%
10-Sep-15,"35,383","35,391","35,841","35,321",20.58K,0.25%
9-Sep-15,"35,294","35,800","35,988","35,260",20.06K,-1.03%
8-Sep-15,"35,663","35,176","35,936","35,032",23.57K,1.34%
7-Sep-15,"35,193","35,470","35,538","35,101",9.93K,1.08%
4-Sep-15,"34,816","34,900","35,100","34,600",0.07K,0.16%
3-Sep-15,"34,762","34,685","34,979","34,530",0.17K,0.10%
2-Sep-15,"34,728","34,387","35,019","34,270",0.56K,0.63%
1-Sep-15,"34,511","34,756","34,908","34,368",2.86K,-0.20%
31-Aug-15,"34,581","34,334","34,748","34,235",12.42K,0.59%
28-Aug-15,"34,378","33,666","34,698","33,666",20.70K,0.95%
27-Aug-15,"34,056","33,466","34,450","33,401",27.24K,1.89%
26-Aug-15,"33,423","34,546","34,551","33,151",34.41K,-3.55%
25-Aug-15,"34,652","35,314","35,441","34,471",27.64K,-2.14%
24-Aug-15,"35,410","36,050","36,140","34,930",40.17K,-2.18%
21-Aug-15,"36,200","36,464","36,786","35,682",33.98K,-0.30%
20-Aug-15,"36,310","35,735","36,398","35,735",25.99K,2.20%
19-Aug-15,"35,527","34,779","35,739","34,658",28.22K,2.11%
18-Aug-15,"34,794","35,805","35,840","34,551",30.35K,-2.85%
17-Aug-15,"35,814","35,597","35,930","35,520",15.61K,1.09%
14-Aug-15,"35,429","35,915","36,290","35,360",25.09K,-1.61%
13-Aug-15,"36,007","35,860","36,180","35,685",21.46K,-0.23%
12-Aug-15,"36,091","35,301","36,171","35,252",31.30K,2.15%
11-Aug-15,"35,330","34,999","35,385","34,814",29.51K,0.88%
10-Aug-15,"35,021","33,957","35,190","33,957",29.08K,2.91%
7-Aug-15,"34,031","33,666","34,345","33,571",31.25K,0.96%
6-Aug-15,"33,708","33,457","33,786","33,370",18.01K,0.68%
5-Aug-15,"33,479","33,443","33,675","33,355",17.06K,-0.01%
4-Aug-15,"33,481","33,400","33,638","33,328",17.22K,-0.05%
3-Aug-15,"33,499","33,945","33,974","33,431",18.47K,-1.55%
31-Jul-15,"34,025","33,900","34,450","33,625",29.06K,0.01%
30-Jul-15,"34,020","33,982","34,185","33,750",20.11K,0.13%
29-Jul-15,"33,975","33,859","34,250","33,668",19.76K,0.62%
28-Jul-15,"33,765","33,760","33,839","33,566",16.74K,-0.49%
27-Jul-15,"33,930","33,783","34,145","33,750",20.63K,0.68%
24-Jul-15,"33,702","33,836","33,863","33,310",27.52K,-0.60%
23-Jul-15,"33,904","34,100","34,384","33,855",18.18K,-0.15%
22-Jul-15,"33,955","33,988","34,225","33,663",25.46K,-0.20%
21-Jul-15,"34,022","34,057","34,324","33,882",19.52K,-0.36%
20-Jul-15,"34,145","34,170","34,473","33,430",33.73K,-0.16%
17-Jul-15,"34,200","34,421","34,540","34,121",16.45K,-0.88%
16-Jul-15,"34,504","34,747","34,790","34,256",21.55K,-0.55%
15-Jul-15,"34,696","35,189","35,238","34,561",23.28K,-1.35%
14-Jul-15,"35,172","35,437","35,448","35,080",18.69K,-1.00%
13-Jul-15,"35,527","35,625","35,745","35,241",20.89K,-0.25%
10-Jul-15,"35,615","35,469","35,885","35,342",17.49K,0.81%
9-Jul-15,"35,328","34,950","35,722","34,711",29.29K,0.94%
8-Jul-15,"35,000","34,567","35,167","34,100",31.63K,0.97%
7-Jul-15,"34,663","36,002","36,075","34,011",44.16K,-4.20%
6-Jul-15,"36,181","36,025","36,320","35,775",17.62K,1.40%
3-Jul-15,"35,680","35,455","35,725","35,397",0.16K,0.69%
2-Jul-15,"35,435","35,300","35,625","35,147",0.60K,0.17%
1-Jul-15,"35,376","35,864","35,864","35,335",2.85K,-0.45%
30-Jun-15,"35,536","35,778","35,950","35,272",18.79K,-0.89%
29-Jun-15,"35,854","36,200","36,429","35,803",18.46K,-0.32%
26-Jun-15,"35,968","36,090","36,190","35,416",23.90K,-0.38%
25-Jun-15,"36,106","36,311","36,313","35,939",12.96K,-0.21%
24-Jun-15,"36,182","35,994","36,265","35,938",18.92K,0.68%
23-Jun-15,"35,938","36,700","36,721","35,891",26.96K,-2.17%
22-Jun-15,"36,736","36,654","36,900","36,431",21.90K,0.15%
19-Jun-15,"36,680","36,879","36,958","36,250",19.27K,-0.57%
18-Jun-15,"36,892","36,990","37,481","36,842",30.11K,0.04%
17-Jun-15,"36,878","36,818","37,015","36,652",14.44K,0.08%
16-Jun-15,"36,848","36,960","37,125","36,651",16.82K,-0.66%
15-Jun-15,"37,092","36,675","37,371","36,507",24.77K,1.36%
12-Jun-15,"36,594","36,732","36,830","36,534",14.24K,-0.59%
11-Jun-15,"36,812","36,786","36,850","36,450",22.33K,0.22%
10-Jun-15,"36,733","36,956","37,227","36,682",20.91K,-0.35%
9-Jun-15,"36,863","36,977","37,177","36,775",17.14K,0.01%
8-Jun-15,"36,861","37,130","37,220","36,769",15.96K,-0.40%
5-Jun-15,"37,010","37,176","37,280","36,725",24.08K,-0.44%
4-Jun-15,"37,172","38,000","38,065","37,114",26.51K,-2.04%
3-Jun-15,"37,948","38,416","38,472","37,810",24.54K,-1.30%
2-Jun-15,"38,447","38,309","38,550","38,175",19.87K,0.54%
1-Jun-15,"38,242","38,242","39,150","38,030",28.63K,-0.28%
29-May-15,"38,349","38,365","38,550","38,217",15.50K,0.14%
28-May-15,"38,296","38,340","38,450","38,026",21.31K,-0.15%
27-May-15,"38,354","38,583","38,672","38,255",16.54K,-0.41%
26-May-15,"38,510","39,040","39,118","38,324",26.37K,-1.61%
25-May-15,"39,140","38,762","39,200","38,760",9.12K,0.54%
22-May-15,"38,928","39,200","39,538","38,773",23.79K,-0.61%
21-May-15,"39,166","39,399","39,455","38,939",18.56K,-0.32%
20-May-15,"39,290","39,235","39,550","38,932",21.87K,0.04%
19-May-15,"39,276","40,326","40,326","38,856",37.12K,-2.95%
18-May-15,"40,470","40,050","40,574","40,050",23.20K,1.30%
15-May-15,"39,951","39,591","40,049","39,350",24.87K,0.52%
14-May-15,"39,744","39,280","40,130","39,273",32.96K,0.56%
13-May-15,"39,524","38,280","39,630","38,253",37.26K,3.02%
12-May-15,"38,364","37,764","38,477","37,520",27.94K,1.85%
11-May-15,"37,668","37,923","38,137","37,549",20.70K,-0.70%
8-May-15,"37,935","37,800","38,150","37,620",24.02K,0.18%
7-May-15,"37,865","38,025","38,185","37,640",24.64K,-0.33%
6-May-15,"37,992","37,969","38,243","37,742",23.62K,1.87%
5-May-15,"37,295","37,100","37,552","36,970",0.41K,0.44%
4-May-15,"37,130","36,901","37,742","36,763",0.53K,1.61%
1-May-15,"36,540","36,514","36,658","36,077",2.09K,0.07%
30-Apr-15,"36,515","37,350","37,730","36,060",24.53K,-3.18%
29-Apr-15,"37,714","37,498","37,790","37,150",21.97K,0.50%
28-Apr-15,"37,527","37,100","37,600","36,960",23.97K,1.02%
27-Apr-15,"37,148","36,060","37,323","36,016",29.06K,3.33%
24-Apr-15,"35,950","35,972","36,234","35,677",21.56K,-0.45%
23-Apr-15,"36,111","35,830","36,194","35,805",20.19K,0.89%
22-Apr-15,"35,791","36,080","36,320","35,591",24.13K,-1.01%
21-Apr-15,"36,157","36,205","36,515","36,031",22.13K,0.23%
20-Apr-15,"36,074","36,777","36,777","35,950",24.86K,-1.05%
17-Apr-15,"36,455","36,428","36,890","36,369",23.16K,-0.09%
16-Apr-15,"36,487","36,618","36,850","36,125",21.49K,-0.26%
15-Apr-15,"36,581","36,282","36,639","36,066",18.48K,0.70%
14-Apr-15,"36,325","36,380","36,570","35,900",18.28K,-0.64%
13-Apr-15,"36,560","36,731","36,820","36,423",17.24K,-0.42%
10-Apr-15,"36,713","36,444","37,164","36,317",24.91K,1.19%
9-Apr-15,"36,283","36,777","36,777","36,085",22.16K,-1.83%
8-Apr-15,"36,958","37,718","37,840","36,761",21.92K,-1.93%
7-Apr-15,"37,687","38,140","38,140","37,563",17.49K,-1.25%
6-Apr-15,"38,163","37,635","38,588","37,635",23.54K,2.18%
2-Apr-15,"37,349","37,700","37,729","37,107",14.21K,-1.45%
1-Apr-15,"37,900","37,344","38,080","37,030",25.59K,1.97%
31-Mar-15,"37,169","37,336","37,671","37,044",20.63K,-0.79%
30-Mar-15,"37,466","38,200","38,200","37,412",18.92K,-2.42%
27-Mar-15,"38,395","38,319","38,650","37,925",18.98K,-0.56%
26-Mar-15,"38,613","38,258","39,090","38,258",22.74K,1.19%
25-Mar-15,"38,158","37,870","38,340","37,750",18.35K,0.44%
24-Mar-15,"37,991","37,751","38,098","37,669",20.02K,0.56%
23-Mar-15,"37,781","37,721","37,990","37,333",19.47K,-0.02%
20-Mar-15,"37,789","36,466","37,825","36,239",31.87K,3.90%
19-Mar-15,"36,371","35,500","36,436","35,500",25.48K,3.00%
18-Mar-15,"35,312","35,331","35,468","35,130",17.82K,-0.12%
17-Mar-15,"35,356","35,425","35,650","35,019",23.55K,-0.58%
16-Mar-15,"35,563","35,571","35,846","35,352",19.05K,0.00%
14-Mar-15,"35,564","35,564","35,564","35,564",-,0.09%
13-Mar-15,"35,533","35,422","35,636","35,370",17.09K,0.59%
12-Mar-15,"35,325","35,173","35,539","35,080",22.32K,0.79%
11-Mar-15,"35,049","35,725","35,828","34,887",26.95K,-1.82%
10-Mar-15,"35,697","35,846","35,990","35,557",23.51K,-0.60%
9-Mar-15,"35,914","36,000","36,188","35,838",15.06K,-0.16%
6-Mar-15,"35,972","36,460","36,460","35,911",19.84K,-0.68%
5-Mar-15,"36,217","36,550","36,550","36,199",0.08K,-0.44%
4-Mar-15,"36,378","36,400","36,525","36,230",0.22K,-0.06%
3-Mar-15,"36,399","36,789","36,798","36,198",0.70K,-0.67%
2-Mar-15,"36,646","37,000","37,180","36,600",2.74K,-0.24%
28-Feb-15,"36,736","36,199","36,779","36,130",4.81K,0.94%
27-Feb-15,"36,393","36,627","36,745","36,231",18.70K,-0.64%
26-Feb-15,"36,628","36,650","37,098","36,559",21.50K,0.47%
25-Feb-15,"36,455","36,200","36,829","36,200",22.24K,1.34%
24-Feb-15,"35,974","36,314","36,546","35,760",30.17K,-0.62%
23-Feb-15,"36,199","36,262","36,771","35,791",30.53K,-0.18%
21-Feb-15,"36,265","36,265","36,265","36,265",-,-0.13%
20-Feb-15,"36,314","36,500","36,760","36,227",23.66K,-0.29%
19-Feb-15,"36,420","36,712","37,135","36,320",27.78K,0.39%
18-Feb-15,"36,278","36,513","36,780","36,170",24.44K,-0.26%
17-Feb-15,"36,374","37,817","37,817","36,201",25.39K,-4.60%
16-Feb-15,"38,128","38,101","38,474","38,034",10.59K,-0.20%
13-Feb-15,"38,204","37,500","38,377","37,333",26.16K,2.63%
12-Feb-15,"37,225","37,250","37,781","37,050",23.88K,-0.46%
11-Feb-15,"37,397","37,656","37,836","37,251",18.85K,-0.54%
10-Feb-15,"37,599","37,661","37,950","37,179",22.06K,-0.53%
9-Feb-15,"37,798","37,175","37,964","37,072",20.61K,2.09%
6-Feb-15,"37,024","38,011","38,250","36,731",30.94K,-2.21%
5-Feb-15,"37,859","38,485","38,649","37,410",31.10K,-1.33%
4-Feb-15,"38,371","38,390","38,840","37,970",23.90K,0.74%
3-Feb-15,"38,091","37,792","39,000","37,703",31.97K,0.23%
2-Feb-15,"38,005","38,118","38,276","37,642",18.73K,-0.26%
30-Jan-15,"38,105","37,380","38,385","37,201",26.78K,2.20%
29-Jan-15,"37,286","39,350","39,350","37,166",41.50K,-5.54%
28-Jan-15,"39,472","39,332","39,649","39,307",15.35K,-0.15%
27-Jan-15,"39,530","39,468","39,790","39,083",19.65K,-1.25%
25-Jan-15,"40,029","40,029","40,029","40,029",-,0.16%
23-Jan-15,"39,965","39,999","40,260","39,725",19.04K,-0.28%
22-Jan-15,"40,079","39,795","40,438","39,401",32.16K,0.39%
21-Jan-15,"39,923","39,772","40,580","39,565",38.61K,1.01%
20-Jan-15,"39,522","38,900","39,786","38,900",28.69K,1.27%
19-Jan-15,"39,028","38,967","39,279","38,872",16.00K,-0.18%
17-Jan-15,"39,098","39,098","39,098","39,098",-,0.09%
16-Jan-15,"39,061","38,095","39,380","37,610",31.70K,3.00%
15-Jan-15,"37,922","37,601","38,389","37,076",37.80K,-0.02%
14-Jan-15,"37,930","37,900","38,100","37,025",30.06K,-0.60%
13-Jan-15,"38,158","37,240","38,290","37,240",29.69K,3.21%
12-Jan-15,"36,971","37,074","37,304","36,847",15.53K,0.37%
9-Jan-15,"36,833","36,820","37,199","36,530",21.89K,-0.33%
8-Jan-15,"36,954","37,612","37,613","36,850",21.32K,-2.14%
7-Jan-15,"37,762","37,550","37,930","37,211",21.02K,-0.40%
6-Jan-15,"37,914","37,166","38,136","37,052",25.88K,2.40%
5-Jan-15,"37,026","36,627","37,196","36,385",25.52K,2.18%
2-Jan-15,"36,235","36,498","36,820","35,698",27.85K,0.07%
1-Jan-15,"36,210","36,148","36,211","36,030",2.45K,0.61%
31-Dec-14,"35,990","37,205","37,324","35,858",21.33K,-3.65%
30-Dec-14,"37,352","36,568","37,746","36,422",24.64K,2.38%
29-Dec-14,"36,484","37,377","37,534","36,431",17.40K,-2.23%
26-Dec-14,"37,315","36,655","37,644","36,655",19.74K,2.39%
24-Dec-14,"36,445","36,360","36,599","36,319",9.14K,0.06%
23-Dec-14,"36,423","36,138","36,660","35,924",17.79K,0.74%
22-Dec-14,"36,155","36,918","37,150","35,830",18.14K,-2.13%
19-Dec-14,"36,940","36,453","37,030","36,452",16.18K,1.05%
18-Dec-14,"36,555","36,899","37,250","36,449",22.07K,-0.48%
17-Dec-14,"36,731","36,762","37,047","36,226",22.81K,0.01%
16-Dec-14,"36,727","38,191","38,595","36,162",47.99K,-4.14%
15-Dec-14,"38,315","38,583","38,889","38,198",18.48K,-1.01%
12-Dec-14,"38,707","38,784","38,899","38,460",16.12K,-0.04%
11-Dec-14,"38,722","38,668","38,990","38,330",19.01K,0.14%
10-Dec-14,"38,668","38,500","39,042","38,162",28.67K,0.38%
9-Dec-14,"38,521","36,797","38,730","36,711",35.29K,5.26%
8-Dec-14,"36,595","36,610","36,913","36,537",13.98K,1.01%
5-Dec-14,"36,230","36,250","36,400","35,760",0.15K,-0.76%
4-Dec-14,"36,507","36,300","36,657","36,081",0.35K,0.61%
3-Dec-14,"36,285","36,139","36,535","35,931",0.26K,0.35%
2-Dec-14,"36,158","36,200","36,587","35,600",1.03K,-1.54%
1-Dec-14,"36,723","33,146","36,950","32,626",6.31K,6.36%
28-Nov-14,"34,527","35,785","35,785","34,385",23.87K,-3.79%
27-Nov-14,"35,887","36,454","36,454","35,705",17.69K,-1.93%
26-Nov-14,"36,594","36,521","36,662","36,432",12.96K,0.20%
25-Nov-14,"36,520","36,350","36,776","36,350",29.17K,0.76%
24-Nov-14,"36,245","36,138","36,366","36,000",18.14K,0.46%
21-Nov-14,"36,080","35,901","36,529","35,703",32.89K,0.73%
20-Nov-14,"35,819","35,920","36,150","35,632",24.79K,-1.52%
19-Nov-14,"36,372","35,790","36,660","35,341",37.72K,1.59%
18-Nov-14,"35,804","35,661","36,380","35,661",29.11K,0.49%
17-Nov-14,"35,629","35,981","36,284","35,520",30.09K,-1.44%
16-Nov-14,"36,150","36,150","36,150","36,150",-,0.33%
14-Nov-14,"36,032","34,568","36,266","33,938",50.60K,3.82%
13-Nov-14,"34,707","34,745","34,990","34,581",22.69K,0.03%
12-Nov-14,"34,695","34,758","34,955","34,514",21.02K,-0.32%
11-Nov-14,"34,805","34,455","34,940","34,287",26.29K,0.17%
10-Nov-14,"34,745","35,173","35,190","34,537",22.57K,-0.15%
7-Nov-14,"34,796","34,100","35,142","33,491",47.82K,1.53%
6-Nov-14,"34,271","34,120","34,350","33,901",18.01K,-0.41%
5-Nov-14,"34,412","35,227","35,227","33,730",53.32K,-3.05%
4-Nov-14,"35,495","35,789","35,810","35,340",13.27K,-1.24%
3-Nov-14,"35,942","35,565","36,125","35,290",23.71K,0.41%
31-Oct-14,"35,797","36,381","36,431","35,123",45.95K,-2.12%
30-Oct-14,"36,574","38,125","38,130","36,310",43.09K,-4.44%
29-Oct-14,"38,273","38,155","38,326","37,968",14.95K,0.38%
28-Oct-14,"38,129","38,135","38,467","38,106",17.74K,-0.04%
27-Oct-14,"38,145","38,070","38,210","37,935",13.59K,0.19%
24-Oct-14,"38,074","38,050","38,399","38,014",9.23K,0.15%
23-Oct-14,"38,016","38,133","38,170","37,988",5.13K,-0.51%
22-Oct-14,"38,209","38,674","38,719","38,070",21.43K,-1.44%
21-Oct-14,"38,767","38,600","38,975","38,540",21.79K,0.61%
20-Oct-14,"38,533","38,410","38,823","38,410",17.24K,0.35%
17-Oct-14,"38,399","38,750","38,882","38,362",19.77K,-1.22%
16-Oct-14,"38,872","38,912","39,180","38,610",29.11K,0.27%
14-Oct-14,"38,767","38,480","39,018","38,480",24.15K,1.12%
13-Oct-14,"38,336","38,730","39,039","38,280",22.46K,-0.46%
10-Oct-14,"38,512","38,413","38,639","38,270",19.99K,-0.27%
9-Oct-14,"38,615","38,350","39,099","38,350",30.84K,1.04%
8-Oct-14,"38,217","38,362","38,875","38,164",25.88K,-0.38%
7-Oct-14,"38,363","38,596","39,144","38,130",30.09K,-0.32%
6-Oct-14,"38,488","38,019","38,600","37,941",12.68K,1.70%
5-Oct-14,"37,845","37,845","37,845","37,845",-,-0.11%
3-Oct-14,"37,888","38,555","38,555","37,211",18.09K,-2.10%
1-Oct-14,"38,702","38,260","39,083","38,146",27.21K,0.48%
30-Sep-14,"38,516","39,337","39,345","38,112",38.41K,-2.13%
29-Sep-14,"39,354","39,100","39,478","39,036",15.28K,0.46%
27-Sep-14,"39,172","39,172","39,172","39,172",-,0.01%
26-Sep-14,"39,169","39,350","39,633","39,000",20.32K,-0.16%
25-Sep-14,"39,230","39,090","39,434","38,722",28.79K,-0.09%
24-Sep-14,"39,265","39,472","39,692","38,964",24.58K,-0.62%
23-Sep-14,"39,511","39,400","39,894","39,110",22.43K,-0.16%
22-Sep-14,"39,573","39,348","39,677","38,831",27.95K,-0.13%
19-Sep-14,"39,626","40,910","40,964","39,525",27.33K,-3.20%
18-Sep-14,"40,934","41,201","41,201","40,600",21.23K,-1.06%
17-Sep-14,"41,374","41,497","41,530","41,204",11.31K,-0.25%
16-Sep-14,"41,479","41,469","41,774","41,330",18.38K,0.19%
15-Sep-14,"41,400","41,400","41,575","41,213",13.39K,0.18%
13-Sep-14,"41,325","41,325","41,325","41,325",-,0.04%
12-Sep-14,"41,309","41,180","41,398","41,011",16.96K,0.09%
11-Sep-14,"41,270","41,941","41,975","41,226",20.03K,-1.64%
10-Sep-14,"41,956","42,090","42,274","41,875",12.67K,0.01%
9-Sep-14,"41,951","41,866","42,099","41,784",12.78K,0.35%
8-Sep-14,"41,804","42,070","42,376","41,640",14.35K,1.18%
5-Sep-14,"41,315","41,650","41,836","41,294",0.04K,-0.41%
4-Sep-14,"41,485","41,919","41,990","41,380",0.09K,-0.74%
